,E_alpha,E_beta,E_theta,E_delta,alpha_beta_ratio,theta_alpha_ratio,beta_theta_ratio,engagement_index,beta_percentage,peak_frequency,spectral_centroid,spectral_slope,hjorth_mobility,hjorth_complexity,zero_crossing_rate,signal_variance,smoothed_beta,smoothed_alpha,smoothed_ratio,label
12,0.29025557483830877,0.34448168620446334,0.1442282840912877,0.22165381940521328,0.8425863738549751,0.49690099551795125,2.388447511342775,0.7928526667304575,34.44816862044633,18.0,10.717336305964194,-0.9840364748896736,0.14305746157390012,1.688000472664574,0.044921875,17.868639293015775,0.32475963629723736,0.2792491467785452,0.8598640827491923,0
13,0.18861645317310918,0.2590889764179782,0.12393058144537268,0.4446525513809702,0.7279987585002212,0.6570507469567043,2.090597602264065,0.828959957125853,25.908897641797818,1.0,7.697550333600924,-1.040895607825211,0.11425211196715576,1.9271705856036845,0.037109375,29.294952354286274,0.28338712057330406,0.2221505498071205,0.7839119482844411,0
14,0.37312818135653875,0.1351190647154016,0.265753217485364,0.23427648681799468,2.7614769399173174,0.7122303561191323,0.5084381141061244,0.21149318944035592,13.511906471540161,9.0,7.788561895088657,-1.94040157691729,0.11212333208222144,1.959194640185134,0.04296875,30.923737623102603,0.18997824538282554,0.317266457683254,1.6700146748026843,0
15,0.09729478571106087,0.32893017668775215,0.09705410941897712,0.5042277552918227,0.29579160748186806,0.9975263186991744,3.389142187327586,1.692472583731304,32.893017668775215,1.0,7.729150292485592,-1.141545230744868,0.14099299611596233,1.7508382964080265,0.04296875,10.515025072047504,0.2775179621049293,0.17868430434077232,0.6438657266932801,0
16,0.07699456629997344,0.15471851158798924,0.20749704321458257,0.5780688817532681,0.4976428839071954,2.6949569714370765,0.7456420062248397,0.5438420902867761,15.471851158798925,1.0,5.334929267185092,-1.1115123233286095,0.08809455023485797,2.9345266750622208,0.017578125,24.828049930717707,0.20015430827925706,0.11461976937506901,0.5726570182820039,0
17,0.10551674163620753,0.26047881014487967,0.10642532107999855,0.5352016589931008,0.4050876214388168,1.0086107610005144,2.447526655311977,1.2290095076239589,26.047881014487967,1.0,7.301522233277209,-1.0073410352581595,0.09335608511244634,2.5173160560807264,0.021484375,34.1395202945945,0.2381587444545993,0.10888486189958627,0.45719447400297336,0
18,0.2652291131025236,0.18737993023160374,0.22163355551461378,0.3808445054992208,1.4154616920514482,0.8356305720824332,0.845449281344959,0.3848722490131443,18.737993023160374,1.0,6.814415023980027,-1.7242409904613072,0.10995596559016417,2.2214409528966375,0.0234375,19.303881512007024,0.20616809149411208,0.2073817401574368,1.0058866949513061,0
19,0.18353891623035418,0.5916081453568918,0.19802080734296576,0.05915099317227268,0.31023730432298696,1.078903653840676,2.9876059657218628,1.5504994599925557,59.16081453568918,23.0,15.295549036159986,-0.32787462176710197,0.19585349416815429,1.4026400269358492,0.052734375,7.043327752254982,0.4489953254276633,0.19236076108337474,0.4284248636680677,0
20,0.27951969901808316,0.4240787655343798,0.16907499595212583,0.13013322887488274,0.6591221295086598,0.6048768532109177,2.5082287486965305,0.9453494887218793,42.40787655343798,18.0,12.636336128563958,-0.9523318963259723,0.15805084099622269,1.7151903376542545,0.05078125,11.628770711493441,0.43329789269489466,0.24727089198224106,0.5706718083597637,0
21,0.37217205105391743,0.2360542036722165,0.27387559845452103,0.14801911233241571,1.5766380994855602,0.735884378419131,0.8619030136470996,0.36538203312318973,23.60542036722165,9.0,9.404611399755188,-0.7442630398728765,0.13224647334419545,2.055926155640471,0.05078125,17.08722918991206,0.3090343686106074,0.3259586221973972,1.0547649559588632,0
22,0.2555517667883962,0.222102242825701,0.15424260960392153,0.3861174519794819,1.150604170119951,0.603566985831231,1.4399538713433064,0.5419846040359736,22.210224282570103,1.0,8.178073789153762,-0.7322888833329191,0.10964458970884469,1.9109078067899243,0.03515625,69.08466707274056,0.2542671293661164,0.2816023032897266,1.1075057322259814,0
23,0.3365963166708711,0.16488078285386779,0.3538363104707952,0.1691352697149933,2.0414526838349114,1.0512186050352132,0.46598039255784823,0.23880792473006632,16.488078285386777,5.0,7.912301692911904,-2.1475021897360023,0.11506856572737079,1.6600225362211267,0.03125,88.24668523931005,0.19795373106339975,0.3162485317198476,1.5975881334510604,0
24,0.1263995513520687,0.14750341321076335,0.1992360105837259,0.5451713744051983,0.85692628123529,1.5762398556954125,0.7403451453322337,0.45297083750144457,14.750341321076336,1.0,5.447173794143818,-1.6724846294721665,0.10739029066189458,2.0310342572509916,0.0390625,49.48243889352899,0.16617003081623882,0.19664367408814692,1.1833883229246336,0
25,0.0374944954703759,0.1952804485878418,0.12718661838684472,0.6412232119787352,0.19200332517834204,3.392141080680542,1.535385177026649,1.1858096172215908,19.52804485878418,1.0,5.673871106098142,-0.6894423733439023,0.10114817649386432,2.762057390343952,0.0234375,27.4802107496761,0.1845095940123487,0.09637969155895118,0.5223559895372075,0
26,0.12209077464461919,0.436160114935076,0.22428827427107728,0.23136503934835184,0.27992191505982367,1.837061603737847,1.944640736800103,1.2591988929445086,43.6160114935076,4.0,10.636207037690955,-1.0193567223078386,0.1652697100707392,1.5618158023334068,0.0546875,13.601710245498948,0.3430494221936669,0.11257767390292202,0.32816750771274783,0
27,0.3953856068194475,0.3839707321335955,0.1333110807003545,0.10608716781246331,1.029728502019916,0.3371672574866736,2.8802611914516882,0.7262590086087647,38.39707321335955,10.0,12.595924661955333,-0.5865453023218073,0.15928957828510656,1.617148950197869,0.05859375,15.728109996200917,0.3688298474558219,0.2907466716403331,0.7882948564117228,0
28,0.13146441034940992,0.24232105760191378,0.3966344905276352,0.2398161442634476,0.5425216101765196,3.017048412353058,0.6109429799711765,0.45885544771825504,24.232105760191377,1.0,8.253101201375959,-0.9579560635661599,0.16624922966998765,1.4473915880246175,0.048828125,12.886787816841615,0.2891293098478598,0.1903988470270515,0.6585248902215453,0
29,0.20155140731647248,0.35122114083501704,0.05550334464332693,0.46535786379511546,0.5738589847915094,0.2753805859410407,6.327927498544285,1.366328138872834,35.12211408350171,1.0,8.778552749023193,-0.039300388308777884,0.10494230660956917,2.52051639150694,0.044921875,20.73139214839438,0.32824716336976884,0.1974249600093867,0.6014521435098801,0
30,0.4195813248631452,0.2991613207293789,0.17093691356662474,0.13395414187776614,1.4025253125630357,0.40739876500216454,1.7501270760456722,0.5066080965159748,29.91613207293789,11.0,11.67218201244215,-0.8324699444689144,0.1429160058535326,1.6829830515421935,0.0625,11.9181431900125,0.30992308250632317,0.33738346986725454,1.0886038791908392,0
31,0.2882302847223729,0.11772647867382303,0.2694342715415129,0.33207398645429864,2.448304646225809,0.9347882086752287,0.4369395103334042,0.2111062597600411,11.772647867382304,1.0,6.907699302082854,-1.7305378959887388,0.09471262376038382,2.471873406622059,0.021484375,33.8676121456042,0.18883922209184809,0.3064169632259791,1.6226341108115803,0
32,0.2924266424812418,0.29082771874255997,0.1701915838069234,0.24758567870810755,1.0054978381895285,0.5819975306055044,1.7088255026275878,0.6286559893573552,29.082771874255997,1.0,9.72908167492135,-1.0578444110619234,0.1275583219620566,2.065121657174714,0.037109375,15.86976939843881,0.2530919749817966,0.2976030611567946,1.1758692118864043,0
33,0.14969135076172335,0.4856395094495452,0.22916770476957976,0.13735832013538196,0.308235528307993,1.5309348442839215,2.119144623526774,1.2818474373463604,48.56395094495452,5.0,12.490600779826172,-0.410018414755374,0.16111741854072953,1.586383723041044,0.048828125,12.334660808349152,0.3995969216964782,0.20441868360789972,0.5115622080884258,0
34,0.13918255860709688,0.39111933546171446,0.23679884678118318,0.26146024790950034,0.35585701341877335,1.7013543158733648,1.6516944266307227,1.040262443449194,39.11193354617144,3.0,10.216341943404581,-1.3818146732394079,0.10547304354845338,2.4105193381147307,0.025390625,29.5481020929464,0.39425604236857703,0.16331992485739394,0.4142483749311755,0
35,0.08463138242541655,0.10397885971070467,0.17726432239174839,0.6379585858717203,0.8139287414871486,2.094545986494694,0.5865752245470366,0.3970239213464671,10.397885971070467,1.0,4.608554398558308,-1.507089090961269,0.08503067012119411,2.6945657102710032,0.015625,55.65227348882627,0.2113814172941174,0.1137461431252482,0.538108527143817,0
36,0.17996212341775972,0.15043865923463007,0.5387168584830023,0.1369603775074094,1.19624918443927,2.9935013448938057,0.27925366891056275,0.2093266437770875,15.043865923463006,4.0,7.66204376777398,-1.4883057900089083,0.0962396411604715,2.425152000966549,0.021484375,51.47460385146619,0.17298747971664039,0.15546221070953045,0.8986905350854545,0
37,0.22075063044942833,0.31260656399788794,0.15487307201045666,0.36871269705136794,0.7061612130806494,0.7015747664930674,2.0184694468755873,0.832233328061721,31.260656399788793,1.0,8.697462754776017,-1.4918470744810797,0.10228200943148967,2.309747329618988,0.017578125,39.36792923531,0.26094750281382634,0.1965939151456661,0.7533849261863723,0
38,0.33713669068312835,0.2181302585189211,0.3413422610346703,0.1269205741515412,1.545575075056993,1.012474377508446,0.6390367775091479,0.32149893223117554,21.81302585189211,7.0,8.868495700383956,-1.493820414305767,0.10341003512203115,2.0767169197245647,0.0234375,69.10692600243715,0.23397263890803605,0.2851358637342673,1.2186718287437126,0
39,0.2616655631708151,0.34645474449505465,0.20459730814881888,0.19570756234749614,0.7552662139247883,0.7819038381274346,1.6933494757534098,0.7430459635650656,34.645474449505464,6.0,10.770342387150473,-0.2853920246007452,0.1434871174231044,1.5956140698370609,0.05078125,26.770708847107247,0.30483636542785775,0.2703495743792924,0.8868678577765886,0
40,0.20478397846044052,0.255824031246144,0.1494465996306035,0.4049395701359537,0.8004876534198807,0.7297768153270999,1.7118089797811955,0.7221963519469801,25.5824031246144,1.0,8.001826287051736,-1.2021323407926514,0.11638017632279622,2.1446048871273566,0.037109375,22.760454112776213,0.2739585948933781,0.22904324895041572,0.8360506047993165,0
41,0.15213789166576794,0.3409428788058397,0.26501426363262676,0.3008824737648475,0.4462269228182393,1.741934640543693,1.286507654841483,0.817310601119012,34.09428788058397,1.0,8.831428771348817,-1.0336754532898704,0.11402045149562971,2.191307769312304,0.021484375,17.366877173252476,0.3161586937582289,0.18059287386108763,0.5712095774270196,0
42,0.41919430014883974,0.28105880567848157,0.22016131519879695,0.13707717391431776,1.4914825356081793,0.5252011182430223,1.2766039548065924,0.43959699255198054,28.105880567848157,10.0,9.962709827865009,-1.1593760137532758,0.14619493735188627,1.6332177419329772,0.0390625,9.783422040192567,0.2940457642679881,0.33091177242237146,1.1253750695781455,0
43,0.3415395533476979,0.19704157132214514,0.3547283947711132,0.17227374509989118,1.7333375442311019,1.038615853695721,0.5554716629034725,0.2829967570017154,19.704157132214515,6.0,8.167285118383582,-2.1033331744937356,0.12214180041625394,1.610886793738862,0.052734375,21.94469100162921,0.23293312271210703,0.3376072744053271,1.4493742687773192,0
44,0.19866684312966876,0.3975705471781579,0.12338020007308455,0.3032197833871271,0.4997021146064505,0.6210407239064746,3.2223204934052116,1.2345107820990682,39.75705471781579,1.0,10.688611475348793,-0.6889685947737378,0.11710162757715968,1.8743994250795126,0.060546875,27.835138914083124,0.3366547001257191,0.2500748027016624,0.742822846698806,0
45,0.2298821093373782,0.21739693865705767,0.09595319079257449,0.46936610718203436,1.0574302966609772,0.4174017328696721,2.2656561690141905,0.6671988534381824,21.739693865705767,1.0,7.6991514091627655,-0.9803944408511083,0.11960506119641222,1.9023252394031194,0.0234375,28.98691127080364,0.26152231040046237,0.23735340588216336,0.9075837756205298,0
46,0.3770113839723095,0.2684968430376417,0.09362749303351442,0.26462338289428555,1.4041557424161242,0.24834128892283738,2.8677136846937064,0.5704943984764538,26.84968430376417,10.0,9.648973102862112,-1.6194709358556716,0.1395784679100117,1.578702372987648,0.03125,18.66410035544217,0.26591626596188533,0.32533793207895545,1.2234600651521024,0
47,0.11052721249265063,0.2100472666309439,0.5501285745145404,0.14478267448097157,0.5262016224534944,4.977313388294699,0.3818148635833319,0.3179375262603121,21.004726663094388,6.0,8.40703734427886,-1.4312108679001199,0.10921113405433988,2.1306392624345682,0.021484375,34.381108976011014,0.2307187963833922,0.1900071787395834,0.8235444260207535,0
48,0.20229132131634475,0.36484271149285563,0.19512778411152693,0.24945966382759727,0.5544617308896181,0.964588015154738,1.869763002502283,0.9180301261539465,36.48427114928556,3.0,10.302366984649499,-1.308816213928236,0.13994829343448598,1.7075011948730374,0.0625,20.078064150452374,0.3152168629023542,0.19774618856294307,0.6273337877376576,0
49,0.25075994321885015,0.24195069016097143,0.17831215765275218,0.360454108102333,1.0364092908847726,0.7110870873719237,1.356893962506993,0.5638928508027374,24.195069016097143,1.0,8.125370046504164,-1.0509217335324543,0.10689954527611306,2.2786879895357837,0.021484375,20.53021290464092,0.26905917407528307,0.23114485399616452,0.8590855702680142,0
50,0.053211962267456295,0.08950816335568659,0.07685251302740163,0.7824294227835729,0.5944928403503116,1.4442713583964053,1.164674515244647,0.688183019629935,8.950816335568659,1.0,3.6757763411998794,-1.703706197820175,0.08838364030646292,2.7791466234142432,0.01953125,28.786644309588613,0.1559420373219373,0.11904713220707834,0.7634062902586426,0
51,0.0319701682427706,0.06472587074365198,0.05155585769539958,0.8547752245871219,0.49393183708404814,1.6126239093672976,1.2554513422278326,0.77491859592111,6.472587074365197,1.0,2.949127406096559,-1.067816834221175,0.07517372191470256,3.5204523127368184,0.015625,33.56428407316682,0.09847585237761755,0.06418864490956447,0.6518211659013982,0
52,0.07711093231312015,0.3711811284826231,0.4357701076903462,0.12520773910945923,0.20774475423667013,5.651210465413478,0.8517819876404391,0.7237177815724884,37.11811284826231,5.0,10.21477577968369,-0.5443305058179688,0.16741006483072832,1.7570374304101983,0.041015625,6.897670584873176,0.27028017632377105,0.07232968597380454,0.2676100295564872,0
53,0.2615015529455421,0.6970438887887092,0.052539578910077926,0.08615579637586569,0.37515794507658956,0.20091497858836202,13.26702465524972,2.2195942444474266,69.70438887887092,13.0,16.724048850425298,0.7247465345484796,0.1995172731038344,1.4150498016607647,0.052734375,5.07223319480641,0.5391413151766821,0.19150796216599922,0.3552092128274104,0
54,0.368485046126891,0.2609485969792747,0.07514047967900356,0.3041590393263275,1.4120982078157909,0.20391731080974282,3.472809836875695,0.5882181745620807,26.09485969792747,1.0,9.294422419957957,-0.8219020788799748,0.1258607555808661,1.9271168084919532,0.046875,19.93259960870059,0.3638799027123154,0.303003525061361,0.8327020063569817,0
55,0.2735917775478729,0.3342424844792567,0.16630834576593928,0.26102739485973153,0.818542795283206,0.6078704091800818,2.0097757748649396,0.7598144823434339,33.42424844792567,1.0,10.224479007142795,-0.6021223741737973,0.116426735912622,2.100756701539439,0.041015625,23.564938511958612,0.3452083292254884,0.2844741241278635,0.8240650646126859,0
56,0.1407616760943201,0.20151215759968263,0.2066025631102303,0.4521705306417896,0.6985269661707164,1.4677472508307194,0.9753613632188721,0.5801177405611958,20.151215759968263,1.0,7.47273322957798,-0.8687255696950696,0.15713813997036347,1.7062296181427448,0.041015625,10.304863861832239,0.25467974110123076,0.19393528186673115,0.7614868816357238,0
57,0.31691181032558013,0.297961466022561,0.04014662261598966,0.4134807542923844,1.0635999834338332,0.12668073990558526,7.4218314418674565,0.8344893679362726,29.7961466022561,1.0,8.620622071442039,-0.6021394019572208,0.09982039265973536,2.5237747163205126,0.033203125,19.886519894322767,0.2819472278016688,0.27141049479580603,0.9626287050666187,0
58,0.2345430426004594,0.13903736748518936,0.4252184015168474,0.24159631170958923,1.6869065262240144,1.8129653167345818,0.32697871726596395,0.210738849207832,13.903736748518936,4.0,7.22403865303478,-2.0599434931056297,0.1198779441242828,1.6728599675920806,0.009765625,954.8748410166877,0.19191401580228676,0.24818399991273765,1.2932041407967203,0
59,0.346207424029006,0.3226773322744762,0.29678773596847213,0.12011094017007766,1.0729214276955832,0.8572541065547726,1.0872327025961313,0.5018347762916908,32.26773322744762,6.0,9.923518430502321,-1.6233658794917478,0.12670333082777185,1.6432702178454301,0.0390625,1039.070232348831,0.27429490517976607,0.30993875710598673,1.1299471891493231,0
60,0.2864350873285759,0.44195472906264927,0.07063123489471694,0.2579855068318263,0.6481095652860956,0.24658723047588,6.257213677718797,1.2377384859752563,44.195472906264925,1.0,11.687351103776988,0.07231730506881213,0.12888472969430403,2.0052281496980986,0.033203125,9.616993910666075,0.37992059422598246,0.2951314451462179,0.7768240248931926,1
61,0.131504233693827,0.41229531283582166,0.30438885277479083,0.15457437764930745,0.3189564120678563,2.3146696058635303,1.3545020097714073,0.9458633908949576,41.22953128358217,5.0,11.246904386786792,-0.3251310253277559,0.161771188027541,1.6235568899150228,0.03125,7.933867476243959,0.4003166669501811,0.19204630193121164,0.4797359635181811,1
62,0.12527425502919193,0.5451757059064489,0.2449509229568412,0.0898196445478603,0.22978693597813943,1.9553173387365697,2.2256527933200716,1.472551674823,54.517570590644894,6.0,14.403249496601676,-0.08766280887325927,0.19207357321432875,1.425645662370762,0.068359375,5.770939322723708,0.49157786149262983,0.14997991238293923,0.3050989967860519,1
63,0.20441189383223723,0.5049991732004565,0.26844683655726825,0.03711399586562383,0.4047766901030001,1.3132642701176274,1.8811887659992705,1.06797049677693,50.499917320045654,5.0,12.776831655883514,0.10357300907051945,0.17423293216113953,1.5232734930053,0.0625,5.8976425638123215,0.5000332878685606,0.18427206069599697,0.36851958693011344,1
64,0.12952921432612308,0.6161529753100612,0.08365312507703226,0.2095183789672905,0.21022249265570944,0.645824384194659,7.365570320729907,2.8902627536230665,61.61529753100612,15.0,11.869415916987428,-0.5324829696679375,0.15198653080516597,1.6831367945874398,0.044921875,7.825736886433813,0.573188690956706,0.1497840674829764,0.26131720643983986,1
65,0.11902209490750598,0.6748622334196602,0.12510147920714684,0.09655016051288488,0.17636502535520646,1.0510777793342838,5.394518415708005,2.7644287769600906,67.48622334196602,21.0,15.726587742983234,-0.16480998648298836,0.21221532664438586,1.2253011915324217,0.06640625,4.157567749318986,0.6372430227083672,0.13040402476043006,0.20463782279952014,1
66,0.1690043711864565,0.6386424223195502,0.10931538344553204,0.11602078996544019,0.26463066855685496,0.6468198584359777,5.8422008155231016,2.294635618523406,63.86424223195502,20.0,14.323511511434482,-0.34165336380055805,0.18548750488671703,1.3404520702705116,0.0546875,5.735988549984038,0.6381246444634124,0.15472224300882673,0.24246398309798461,1
67,0.3584115699076449,0.30635558172308314,0.08053066659360045,0.29890310481801713,1.16992015582548,0.22468768688222546,3.8042101807788105,0.697940540341499,30.635558172308315,1.0,9.047687566607015,-1.5010537635906098,0.13823046624888977,1.669946360914229,0.048828125,9.730900382498705,0.429110134937005,0.28304651895508215,0.6596127565175659,1
68,0.09975967149330991,0.25088801789963633,0.5861601069415564,0.08496961176287063,0.3976262889279134,5.8757221045579495,0.42801960578532394,0.36576874699800543,25.088801789963632,6.0,9.121216492604164,-0.7812228227522712,0.1332946706968949,1.9805787376976178,0.04296875,7.553673255288816,0.3168302012034627,0.16757580505416564,0.528913608671487,1
69,0.19864379408103205,0.1709377596593409,0.12129612229769982,0.5118762937829966,1.162082587701769,0.6106212522733496,1.4092598874628097,0.5342808162031819,17.093775965934093,1.0,7.184402840750376,-1.251361737485589,0.12881276470534178,2.085469112468808,0.044921875,8.230186922360112,0.22491796303066597,0.18714863814109148,0.832075106939071,1
70,0.16741842640356142,0.25478759227347597,0.3797504856357009,0.22067384234445064,0.6570901860252518,2.268271741600567,0.6709342105179709,0.46564705462419975,25.4787592273476,1.0,9.372904817305951,-0.5799964760502755,0.13780171501444552,1.9237946071260323,0.048828125,7.513522183281447,0.24373582945363625,0.17471860474644754,0.7168359495540064,1
71,0.37580395381419673,0.4592341776713907,0.04206874143327943,0.24837720977706085,0.8183274940901468,0.11194331780491837,10.916280402393658,1.0989810602444845,45.92341776713907,1.0,11.90137786103964,-0.11318722010218307,0.13468593284952485,1.9676307815965501,0.044921875,8.806460604782695,0.3794997888308216,0.30140237465912956,0.7942095978179805,1
72,0.3548922818469704,0.36506586106784206,0.05830978276859874,0.24142990231474315,0.9721322087168452,0.16430276383011796,6.260799538755584,0.8835044457161775,36.506586106784205,1.0,11.933353146994662,-0.44278408467173436,0.1463833653029751,1.7796415531273178,0.04296875,7.957104400665073,0.3704064143401445,0.3351010161874693,0.9046847009507808,1
73,0.3131609421028134,0.22868992555515863,0.22795006739876597,0.23605102243443785,1.3693692074201647,0.7279006949857755,1.0032457027314456,0.4226303319265,22.868992555515863,1.0,9.373352899762697,-0.41558854454556793,0.14583083122995297,1.788324538112018,0.03515625,7.491356621133921,0.2811250264056034,0.3212787695141361,1.1428323320117952,1
74,0.15957521148663062,0.19158826648463914,0.1880016662177052,0.4659431883659501,0.8329070167749124,1.1781382864297694,1.0190774919130854,0.5512111960654107,19.158826648463915,1.0,6.9753082039045635,-0.7533545762935421,0.09840163016222794,2.570066637044013,0.03515625,19.16794667165001,0.22471686765539592,0.21940552795680762,0.976364303427771,1
75,0.18947230266600676,0.3709408764278711,0.2077828814299651,0.3065747971887726,0.5107884159090205,1.0966398703463205,1.7852330946335175,0.9337596871670345,37.09408764278711,1.0,8.84856345515334,-0.9039198555994565,0.1271719363590806,2.069769314015072,0.0390625,11.437163600650274,0.3168379931820553,0.20054759602360306,0.6329657438170155,1
76,0.04538873498287013,0.1456202228075559,0.0657111145908044,0.7620761835974125,0.3116925253132034,1.447740603811855,2.216066851295167,1.3107148512354994,14.56202228075559,1.0,4.321001657056392,-0.3388691131369291,0.07846394655892772,3.3857170818354967,0.015625,26.87466564069621,0.20897079784612066,0.10279751356794131,0.4919228649552564,1
77,0.10767276738023737,0.1979941174798492,0.4623063417414367,0.2580625801898418,0.5438180121268094,4.293623661640894,0.4282747165756101,0.34737083221279225,19.799411747984923,3.0,7.51137669844533,-1.678601223459277,0.1305340839299134,1.8896033004052135,0.041015625,15.464685138226502,0.20205548921536964,0.10586892346968782,0.5239596502984329,1
78,0.2963770268300569,0.1148840708461852,0.03608743026165099,0.5578753485918975,2.5797921734971188,0.12176190121247765,3.1834927012269287,0.3455529407588665,11.488407084618519,1.0,6.120288512999296,-0.943930748959136,0.088741391355148,2.7447088795152377,0.044921875,32.52128360925166,0.14713749564278344,0.22588902858672036,1.5352240949825093,1
79,0.21217650664852275,0.3342453604407917,0.34183825171670124,0.14673021171863035,0.6347926755634743,1.611103213619952,0.9777880584230815,0.6033149034268926,33.42453604407917,6.0,10.189750224588053,-0.7649122160337689,0.11779267786832953,2.17569577003686,0.044921875,8.532118068401486,0.2650154504655286,0.21725013976565588,0.8197640529418663,1
80,0.3954722011303703,0.5070241863264575,0.03206798554340603,0.16782936176313137,0.7799868562403406,0.08108783740719488,15.81091477122433,1.1859100082962344,50.70241863264575,1.0,12.843219338709151,0.4628212020694322,0.13264080214766494,1.9915544691965397,0.021484375,9.171305695447469,0.41748095405791386,0.32953003842542594,0.7893295136523126,1
81,0.076797843772891,0.5207008029024814,0.22382745496737727,0.19317031440112295,0.1474893899637917,2.9145018137146184,2.3263491200266158,1.7320591616297074,52.07008029024814,4.0,11.539240120897816,-0.7243328814169429,0.17852684977367686,1.4643260050247082,0.056640625,5.391054748854433,0.4825094588299914,0.17030875579432891,0.3529645951562226,1
82,0.10086360121617526,0.3976365393668633,0.028189857934411356,0.5114891513600505,0.2536577784765999,0.27948494397611423,14.105659570152099,3.0811769167674776,39.763653936686325,1.0,8.891085478579479,0.07898682530565108,0.12981465525646618,1.9240548459304905,0.044921875,11.192074967151415,0.42903951956822073,0.1265583084100921,0.2949805382454363,1
83,0.15681022283294654,0.16924138743793005,0.08950137438722562,0.5893464551445782,0.9265477269295654,0.570762369765922,1.8909361850111952,0.687102797218119,16.924138743793005,1.0,6.023125000676934,-1.0862447282878496,0.16173740462008757,1.713316098699952,0.03515625,7.806907939256321,0.2653666963261376,0.1456170144964904,0.5487388452014993,1
