timestamp,value
2026-02-17 23:18:56.246937,521
2026-02-17 23:18:56.247197,523
2026-02-17 23:18:56.247324,521
2026-02-17 23:18:56.247427,525
2026-02-17 23:18:56.247543,523
2026-02-17 23:18:56.247635,525
2026-02-17 23:18:56.247724,520
2026-02-17 23:18:56.247873,518
2026-02-17 23:18:56.247944,519
2026-02-17 23:18:56.247990,523
2026-02-17 23:18:56.248033,518
2026-02-17 23:18:56.248076,518
2026-02-17 23:18:56.248118,518
2026-02-17 23:18:56.248158,514
2026-02-17 23:18:56.248198,513
2026-02-17 23:18:56.248238,517
2026-02-17 23:18:56.248288,514
2026-02-17 23:18:56.248328,507
2026-02-17 23:18:56.248369,518
2026-02-17 23:18:56.248408,516
2026-02-17 23:18:56.248448,516
2026-02-17 23:18:56.248488,512
2026-02-17 23:18:56.248528,514
2026-02-17 23:18:56.248568,515
2026-02-17 23:18:56.248609,510
2026-02-17 23:18:56.248649,507
2026-02-17 23:18:56.248691,514
2026-02-17 23:18:56.248739,509
2026-02-17 23:18:56.248781,516
2026-02-17 23:18:56.248821,509
2026-02-17 23:18:56.248870,509
2026-02-17 23:18:56.248910,512
2026-02-17 23:18:56.248963,509
2026-02-17 23:18:56.249013,513
2026-02-17 23:18:56.249052,511
2026-02-17 23:18:56.249091,513
2026-02-17 23:18:56.249130,511
2026-02-17 23:18:56.249169,508
2026-02-17 23:18:56.249208,513
2026-02-17 23:18:56.249247,511
2026-02-17 23:18:56.249287,503
2026-02-17 23:18:56.249326,504
2026-02-17 23:18:56.249366,501
2026-02-17 23:18:56.249405,505
2026-02-17 23:18:56.249444,510
2026-02-17 23:18:56.249482,507
2026-02-17 23:18:56.249521,507
2026-02-17 23:18:56.255937,505
2026-02-17 23:18:56.264022,506
2026-02-17 23:18:56.272043,507
2026-02-17 23:18:56.280002,511
2026-02-17 23:18:56.288089,509
2026-02-17 23:18:56.295995,511
2026-02-17 23:18:56.304028,514
2026-02-17 23:18:56.311972,516
2026-02-17 23:18:56.320163,513
2026-02-17 23:18:56.327928,512
2026-02-17 23:18:56.335982,512
2026-02-17 23:18:56.343964,518
2026-02-17 23:18:56.351985,515
2026-02-17 23:18:56.359951,515
2026-02-17 23:18:56.368001,512
2026-02-17 23:18:56.375976,510
2026-02-17 23:18:56.384055,515
2026-02-17 23:18:56.391993,519
2026-02-17 23:18:56.399999,516
2026-02-17 23:18:56.407959,515
2026-02-17 23:18:56.415956,513
2026-02-17 23:18:56.423963,515
2026-02-17 23:18:56.432044,514
2026-02-17 23:18:56.440032,513
2026-02-17 23:18:56.448033,512
2026-02-17 23:18:56.456017,509
2026-02-17 23:18:56.464010,509
2026-02-17 23:18:56.472000,512
2026-02-17 23:18:56.479977,510
2026-02-17 23:18:56.488095,510
2026-02-17 23:18:56.495944,505
2026-02-17 23:18:56.504007,513
2026-02-17 23:18:56.512013,512
2026-02-17 23:18:56.520014,511
2026-02-17 23:18:56.527997,515
2026-02-17 23:18:56.536041,511
2026-02-17 23:18:56.544025,515
2026-02-17 23:18:56.552031,514
2026-02-17 23:18:56.560033,511
2026-02-17 23:18:56.567979,508
2026-02-17 23:18:56.575956,511
2026-02-17 23:18:56.583939,516
2026-02-17 23:18:56.591930,514
2026-02-17 23:18:56.599971,517
2026-02-17 23:18:56.607987,517
2026-02-17 23:18:56.615929,515
2026-02-17 23:18:56.623923,514
2026-02-17 23:18:56.631913,514
2026-02-17 23:18:56.639939,521
2026-02-17 23:18:56.647913,518
2026-02-17 23:18:56.655916,522
2026-02-17 23:18:56.663910,526
2026-02-17 23:18:56.671912,522
2026-02-17 23:18:56.679925,515
2026-02-17 23:18:56.687913,524
2026-02-17 23:18:56.695909,512
2026-02-17 23:18:56.703904,515
2026-02-17 23:18:56.711902,516
2026-02-17 23:18:56.719912,515
2026-02-17 23:18:56.727903,512
2026-02-17 23:18:56.735903,516
2026-02-17 23:18:56.743923,517
2026-02-17 23:18:56.751911,518
2026-02-17 23:18:56.759924,517
2026-02-17 23:18:56.767917,515
2026-02-17 23:18:56.775930,509
2026-02-17 23:18:56.783945,517
2026-02-17 23:18:56.791953,517
2026-02-17 23:18:56.799914,517
2026-02-17 23:18:56.807919,513
2026-02-17 23:18:56.815910,514
2026-02-17 23:18:56.823874,507
2026-02-17 23:18:56.831916,505
2026-02-17 23:18:56.839933,511
2026-02-17 23:18:56.847907,516
2026-02-17 23:18:56.856019,513
2026-02-17 23:18:56.863919,507
2026-02-17 23:18:56.871943,510
2026-02-17 23:18:56.879850,510
2026-02-17 23:18:56.887891,515
2026-02-17 23:18:56.895959,510
2026-02-17 23:18:56.903910,508
2026-02-17 23:18:56.911916,514
2026-02-17 23:18:56.919908,510
2026-02-17 23:18:56.927987,508
2026-02-17 23:18:56.935955,508
2026-02-17 23:18:56.943904,511
2026-02-17 23:18:56.951905,516
2026-02-17 23:18:56.960065,513
2026-02-17 23:18:56.967887,509
2026-02-17 23:18:56.975901,513
2026-02-17 23:18:56.983932,514
2026-02-17 23:18:56.991988,510
2026-02-17 23:18:56.999917,511
2026-02-17 23:18:57.007931,512
2026-02-17 23:18:57.015925,516
2026-02-17 23:18:57.023993,517
2026-02-17 23:18:57.031929,516
2026-02-17 23:18:57.039988,515
2026-02-17 23:18:57.047924,514
2026-02-17 23:18:57.055960,511
2026-02-17 23:18:57.063961,515
2026-02-17 23:18:57.073010,507
2026-02-17 23:18:57.080064,510
2026-02-17 23:18:57.088024,514
2026-02-17 23:18:57.095973,511
2026-02-17 23:18:57.103969,515
2026-02-17 23:18:57.111903,515
2026-02-17 23:18:57.119918,516
2026-02-17 23:18:57.128015,515
2026-02-17 23:18:57.135987,511
2026-02-17 23:18:57.143953,515
2026-02-17 23:18:57.151949,518
2026-02-17 23:18:57.159923,518
2026-02-17 23:18:57.167975,513
2026-02-17 23:18:57.176022,517
2026-02-17 23:18:57.184049,517
2026-02-17 23:18:57.191974,515
2026-02-17 23:18:57.199942,511
2026-02-17 23:18:57.207922,510
2026-02-17 23:18:57.215924,511
2026-02-17 23:18:57.223970,516
2026-02-17 23:18:57.231919,517
2026-02-17 23:18:57.239924,511
2026-02-17 23:18:57.247910,514
2026-02-17 23:18:57.255919,512
2026-02-17 23:18:57.263915,513
2026-02-17 23:18:57.271909,514
2026-02-17 23:18:57.279910,514
2026-02-17 23:18:57.287905,518
2026-02-17 23:18:57.295914,509
2026-02-17 23:18:57.303930,515
2026-02-17 23:18:57.311978,514
2026-02-17 23:18:57.319977,508
2026-02-17 23:18:57.327918,509
2026-02-17 23:18:57.335916,510
2026-02-17 23:18:57.343911,511
2026-02-17 23:18:57.351993,510
2026-02-17 23:18:57.359979,513
2026-02-17 23:18:57.367961,509
2026-02-17 23:18:57.375923,507
2026-02-17 23:18:57.383848,511
2026-02-17 23:18:57.391901,512
2026-02-17 23:18:57.399917,515
2026-02-17 23:18:57.407920,510
2026-02-17 23:18:57.415894,510
2026-02-17 23:18:57.423912,510
2026-02-17 23:18:57.431907,511
2026-02-17 23:18:57.439902,511
2026-02-17 23:18:57.447927,513
2026-02-17 23:18:57.455904,509
2026-02-17 23:18:57.463902,515
2026-02-17 23:18:57.471894,512
2026-02-17 23:18:57.479880,512
2026-02-17 23:18:57.487906,511
2026-02-17 23:18:57.495972,512
2026-02-17 23:18:57.503946,516
2026-02-17 23:18:57.511883,515
2026-02-17 23:18:57.519893,518
2026-02-17 23:18:57.527922,520
2026-02-17 23:18:57.535875,517
2026-02-17 23:18:57.543911,515
2026-02-17 23:18:57.551895,515
2026-02-17 23:18:57.559993,511
2026-02-17 23:18:57.567879,514
2026-02-17 23:18:57.575928,514
2026-02-17 23:18:57.584013,517
2026-02-17 23:18:57.591975,515
2026-02-17 23:18:57.599941,516
2026-02-17 23:18:57.607953,515
2026-02-17 23:18:57.615902,512
2026-02-17 23:18:57.623994,517
2026-02-17 23:18:57.631930,516
2026-02-17 23:18:57.639918,515
2026-02-17 23:18:57.647896,514
2026-02-17 23:18:57.655989,516
2026-02-17 23:18:57.663941,521
2026-02-17 23:18:57.671916,516
2026-02-17 23:18:57.679938,513
2026-02-17 23:18:57.687912,514
2026-02-17 23:18:57.695909,515
2026-02-17 23:18:57.703913,518
2026-02-17 23:18:57.711905,518
2026-02-17 23:18:57.719857,519
2026-02-17 23:18:57.727893,513
2026-02-17 23:18:57.735881,512
2026-02-17 23:18:57.743879,514
2026-02-17 23:18:57.751893,515
2026-02-17 23:18:57.759942,516
2026-02-17 23:18:57.767870,512
2026-02-17 23:18:57.775910,509
2026-02-17 23:18:57.783886,513
2026-02-17 23:18:57.791888,510
2026-02-17 23:18:57.799965,515
2026-02-17 23:18:57.807860,513
2026-02-17 23:18:57.815871,509
2026-02-17 23:18:57.823880,508
2026-02-17 23:18:57.831903,509
2026-02-17 23:18:57.839904,514
2026-02-17 23:18:57.847896,511
2026-02-17 23:18:57.855874,508
2026-02-17 23:18:57.863902,512
2026-02-17 23:18:57.872029,507
2026-02-17 23:18:57.879881,510
2026-02-17 23:18:57.887866,510
2026-02-17 23:18:57.895919,503
2026-02-17 23:18:57.903940,508
2026-02-17 23:18:57.911918,510
2026-02-17 23:18:57.919915,509
2026-02-17 23:18:57.927931,511
2026-02-17 23:18:57.935954,508
2026-02-17 23:18:57.943919,508
2026-02-17 23:18:57.951901,509
2026-02-17 23:18:57.959963,515
2026-02-17 23:18:57.968048,502
2026-02-17 23:18:57.976003,506
2026-02-17 23:18:57.983901,512
2026-02-17 23:18:57.991951,514
2026-02-17 23:18:57.999935,513
2026-02-17 23:18:58.007939,509
2026-02-17 23:18:58.015978,507
2026-02-17 23:18:58.024067,510
2026-02-17 23:18:58.031895,513
2026-02-17 23:18:58.039894,514
2026-02-17 23:18:58.048020,515
2026-02-17 23:18:58.055929,510
2026-02-17 23:18:58.063972,520
2026-02-17 23:18:58.072097,514
2026-02-17 23:18:58.079959,515
2026-02-17 23:18:58.087960,511
2026-02-17 23:18:58.096004,508
2026-02-17 23:18:58.103895,511
2026-02-17 23:18:58.111883,513
2026-02-17 23:18:58.119967,512
2026-02-17 23:18:58.127918,514
2026-02-17 23:18:58.135920,510
2026-02-17 23:18:58.143929,515
2026-02-17 23:18:58.151907,510
2026-02-17 23:18:58.159922,510
2026-02-17 23:18:58.167918,516
2026-02-17 23:18:58.175922,508
2026-02-17 23:18:58.183914,512
2026-02-17 23:18:58.191948,515
2026-02-17 23:18:58.199917,511
2026-02-17 23:18:58.207908,505
2026-02-17 23:18:58.215911,505
2026-02-17 23:18:58.223927,514
2026-02-17 23:18:58.231935,506
2026-02-17 23:18:58.239941,510
2026-02-17 23:18:58.247943,515
2026-02-17 23:18:58.255917,511
2026-02-17 23:18:58.263939,508
2026-02-17 23:18:58.271948,510
2026-02-17 23:18:58.280050,513
2026-02-17 23:18:58.287977,517
2026-02-17 23:18:58.295919,512
2026-02-17 23:18:58.303933,514
2026-02-17 23:18:58.311911,515
2026-02-17 23:18:58.320019,510
2026-02-17 23:18:58.327978,513
2026-02-17 23:18:58.335885,508
2026-02-17 23:18:58.343908,507
2026-02-17 23:18:58.351899,505
2026-02-17 23:18:58.359897,507
2026-02-17 23:18:58.367952,506
2026-02-17 23:18:58.375872,509
2026-02-17 23:18:58.383857,509
2026-02-17 23:18:58.391992,514
2026-02-17 23:18:58.399922,513
2026-02-17 23:18:58.407924,515
2026-02-17 23:18:58.415915,513
2026-02-17 23:18:58.423913,512
2026-02-17 23:18:58.431912,518
2026-02-17 23:18:58.439919,517
2026-02-17 23:18:58.447911,511
2026-02-17 23:18:58.455906,508
2026-02-17 23:18:58.463914,509
2026-02-17 23:18:58.471903,503
2026-02-17 23:18:58.480003,501
2026-02-17 23:18:58.487938,500
2026-02-17 23:18:58.495917,503
2026-02-17 23:18:58.503901,507
2026-02-17 23:18:58.511916,506
2026-02-17 23:18:58.519980,503
2026-02-17 23:18:58.527862,503
2026-02-17 23:18:58.535929,505
2026-02-17 23:18:58.543918,508
2026-02-17 23:18:58.551918,508
2026-02-17 23:18:58.559927,510
2026-02-17 23:18:58.567962,510
2026-02-17 23:18:58.575926,505
2026-02-17 23:18:58.583911,511
2026-02-17 23:18:58.591973,518
2026-02-17 23:18:58.599961,518
2026-02-17 23:18:58.607957,515
2026-02-17 23:18:58.615920,516
2026-02-17 23:18:58.623933,511
2026-02-17 23:18:58.631951,509
2026-02-17 23:18:58.639888,511
2026-02-17 23:18:58.647906,514
2026-02-17 23:18:58.655899,508
2026-02-17 23:18:58.663911,514
2026-02-17 23:18:58.671866,513
2026-02-17 23:18:58.679957,513
2026-02-17 23:18:58.687891,517
2026-02-17 23:18:58.695890,514
2026-02-17 23:18:58.703921,513
2026-02-17 23:18:58.711895,511
2026-02-17 23:18:58.719879,514
2026-02-17 23:18:58.727877,510
2026-02-17 23:18:58.735903,510
2026-02-17 23:18:58.743912,515
2026-02-17 23:18:58.751890,514
2026-02-17 23:18:58.759899,513
2026-02-17 23:18:58.767869,509
2026-02-17 23:18:58.775893,505
2026-02-17 23:18:58.783906,507
2026-02-17 23:18:58.791900,508
2026-02-17 23:18:58.799892,506
2026-02-17 23:18:58.807961,507
2026-02-17 23:18:58.815881,508
2026-02-17 23:18:58.823907,512
2026-02-17 23:18:58.831910,513
2026-02-17 23:18:58.839920,514
2026-02-17 23:18:58.847880,513
2026-02-17 23:18:58.855962,510
2026-02-17 23:18:58.863895,513
2026-02-17 23:18:58.871943,514
2026-02-17 23:18:58.879915,517
2026-02-17 23:18:58.887922,515
2026-02-17 23:18:58.895935,513
2026-02-17 23:18:58.903902,511
2026-02-17 23:18:58.911905,505
2026-02-17 23:18:58.919927,507
2026-02-17 23:18:58.927914,511
2026-02-17 23:18:58.935910,515
2026-02-17 23:18:58.943910,510
2026-02-17 23:18:58.951908,512
2026-02-17 23:18:58.959908,512
2026-02-17 23:18:58.967948,509
2026-02-17 23:18:58.975903,508
2026-02-17 23:18:58.983909,512
2026-02-17 23:18:58.991908,512
2026-02-17 23:18:59.000120,519
2026-02-17 23:18:59.007924,514
2026-02-17 23:18:59.016001,511
2026-02-17 23:18:59.023897,515
2026-02-17 23:18:59.031925,514
2026-02-17 23:18:59.040062,516
2026-02-17 23:18:59.048012,517
2026-02-17 23:18:59.055936,509
2026-02-17 23:18:59.063964,516
2026-02-17 23:18:59.072092,518
2026-02-17 23:18:59.079937,515
2026-02-17 23:18:59.087888,517
2026-02-17 23:18:59.095899,507
2026-02-17 23:18:59.103876,512
2026-02-17 23:18:59.111921,512
2026-02-17 23:18:59.119951,512
2026-02-17 23:18:59.127968,520
2026-02-17 23:18:59.136051,510
2026-02-17 23:18:59.144015,506
2026-02-17 23:18:59.151998,504
2026-02-17 23:18:59.159953,509
2026-02-17 23:18:59.167929,508
2026-02-17 23:18:59.175910,511
2026-02-17 23:18:59.183929,509
2026-02-17 23:18:59.191939,512
2026-02-17 23:18:59.199967,513
