timestamp,value
2026-02-17 21:40:40.102088,515
2026-02-17 21:40:40.102368,514
2026-02-17 21:40:40.102488,513
2026-02-17 21:40:40.102591,516
2026-02-17 21:40:40.102685,508
2026-02-17 21:40:40.102791,511
2026-02-17 21:40:40.102884,513
2026-02-17 21:40:40.102985,506
2026-02-17 21:40:40.103075,514
2026-02-17 21:40:40.103167,517
2026-02-17 21:40:40.103256,520
2026-02-17 21:40:40.103348,520
2026-02-17 21:40:40.103463,515
2026-02-17 21:40:40.103551,520
2026-02-17 21:40:40.103647,508
2026-02-17 21:40:40.103757,521
2026-02-17 21:40:40.103846,521
2026-02-17 21:40:40.103952,520
2026-02-17 21:40:40.104016,521
2026-02-17 21:40:40.104066,513
2026-02-17 21:40:40.104112,517
2026-02-17 21:40:40.104159,502
2026-02-17 21:40:40.104204,500
2026-02-17 21:40:40.104249,516
2026-02-17 21:40:40.104296,511
2026-02-17 21:40:40.104341,524
2026-02-17 21:40:40.104386,518
2026-02-17 21:40:40.104432,517
2026-02-17 21:40:40.104478,518
2026-02-17 21:40:40.104522,518
2026-02-17 21:40:40.104566,519
2026-02-17 21:40:40.104625,509
2026-02-17 21:40:40.104670,519
2026-02-17 21:40:40.104714,520
2026-02-17 21:40:40.104767,510
2026-02-17 21:40:40.104812,528
2026-02-17 21:40:40.104857,518
2026-02-17 21:40:40.104910,519
2026-02-17 21:40:40.104969,530
2026-02-17 21:40:40.105022,519
2026-02-17 21:40:40.105068,520
2026-02-17 21:40:40.105113,508
2026-02-17 21:40:40.105158,512
2026-02-17 21:40:40.105202,513
2026-02-17 21:40:40.105247,508
2026-02-17 21:40:40.105291,508
2026-02-17 21:40:40.105349,519
2026-02-17 21:40:40.112111,523
2026-02-17 21:40:40.120114,509
2026-02-17 21:40:40.128152,518
2026-02-17 21:40:40.136141,520
2026-02-17 21:40:40.144091,524
2026-02-17 21:40:40.152181,518
2026-02-17 21:40:40.160286,520
2026-02-17 21:40:40.168143,517
2026-02-17 21:40:40.176165,521
