timestamp,value
2026-02-17 21:52:33.240277,515
2026-02-17 21:52:33.240537,517
2026-02-17 21:52:33.240660,515
2026-02-17 21:52:33.240758,514
2026-02-17 21:52:33.240849,516
2026-02-17 21:52:33.240950,511
2026-02-17 21:52:33.241038,513
2026-02-17 21:52:33.241124,507
2026-02-17 21:52:33.241211,514
2026-02-17 21:52:33.241299,520
2026-02-17 21:52:33.241386,515
2026-02-17 21:52:33.241475,520
2026-02-17 21:52:33.241562,510
2026-02-17 21:52:33.241647,510
2026-02-17 21:52:33.241732,516
2026-02-17 21:52:33.241817,518
2026-02-17 21:52:33.241917,512
2026-02-17 21:52:33.242002,499
2026-02-17 21:52:33.242090,517
2026-02-17 21:52:33.242175,505
2026-02-17 21:52:33.242260,508
2026-02-17 21:52:33.242345,505
2026-02-17 21:52:33.242431,501
2026-02-17 21:52:33.242516,511
2026-02-17 21:52:33.242603,508
2026-02-17 21:52:33.242688,509
2026-02-17 21:52:33.242775,502
2026-02-17 21:52:33.242860,512
2026-02-17 21:52:33.242946,518
2026-02-17 21:52:33.243042,512
2026-02-17 21:52:33.243127,515
2026-02-17 21:52:33.243211,510
2026-02-17 21:52:33.243296,501
2026-02-17 21:52:33.243380,502
2026-02-17 21:52:33.243463,516
2026-02-17 21:52:33.243547,514
2026-02-17 21:52:33.243631,511
2026-02-17 21:52:33.243715,508
2026-02-17 21:52:33.243799,513
2026-02-17 21:52:33.243882,517
2026-02-17 21:52:33.243968,520
2026-02-17 21:52:33.244059,518
2026-02-17 21:52:33.244098,515
2026-02-17 21:52:33.244131,519
2026-02-17 21:52:33.244163,516
2026-02-17 21:52:33.244197,510
2026-02-17 21:52:33.244231,516
2026-02-17 21:52:33.248689,516
2026-02-17 21:52:33.256680,514
2026-02-17 21:52:33.264664,518
2026-02-17 21:52:33.272691,517
2026-02-17 21:52:33.280713,519
2026-02-17 21:52:33.288698,512
2026-02-17 21:52:33.296662,516
2026-02-17 21:52:33.304688,506
2026-02-17 21:52:33.312707,512
2026-02-17 21:52:33.320766,502
2026-02-17 21:52:33.328684,503
2026-02-17 21:52:33.336728,497
2026-02-17 21:52:33.344729,478
2026-02-17 21:52:33.352664,472
2026-02-17 21:52:33.360698,461
2026-02-17 21:52:33.368719,456
2026-02-17 21:52:33.376679,451
2026-02-17 21:52:33.384674,453
2026-02-17 21:52:33.392713,457
2026-02-17 21:52:33.400691,463
2026-02-17 21:52:33.408678,472
2026-02-17 21:52:33.416680,483
2026-02-17 21:52:33.424709,489
2026-02-17 21:52:33.432703,499
2026-02-17 21:52:33.440739,501
2026-02-17 21:52:33.448766,506
2026-02-17 21:52:33.456822,506
2026-02-17 21:52:33.464793,506
2026-02-17 21:52:33.472754,515
2026-02-17 21:52:33.480654,521
2026-02-17 21:52:33.488641,520
2026-02-17 21:52:33.496761,521
2026-02-17 21:52:33.504705,531
2026-02-17 21:52:33.512737,528
2026-02-17 21:52:33.520706,525
2026-02-17 21:52:33.528815,521
2026-02-17 21:52:33.536744,526
2026-02-17 21:52:33.544724,527
2026-02-17 21:52:33.552705,528
2026-02-17 21:52:33.560723,526
2026-02-17 21:52:33.568752,516
2026-02-17 21:52:33.576762,527
2026-02-17 21:52:33.584758,526
2026-02-17 21:52:33.592768,525
2026-02-17 21:52:33.600730,523
2026-02-17 21:52:33.608718,510
2026-02-17 21:52:33.616735,524
2026-02-17 21:52:33.624753,528
2026-02-17 21:52:33.632769,528
2026-02-17 21:52:33.640746,518
2026-02-17 21:52:33.648787,518
2026-02-17 21:52:33.656723,519
2026-02-17 21:52:33.664767,517
2026-02-17 21:52:33.672779,527
2026-02-17 21:52:33.680755,523
2026-02-17 21:52:33.688801,518
2026-02-17 21:52:33.696784,523
2026-02-17 21:52:33.704762,519
2026-02-17 21:52:33.712775,517
2026-02-17 21:52:33.720764,514
2026-02-17 21:52:33.728791,514
2026-02-17 21:52:33.736808,517
2026-02-17 21:52:33.744829,523
2026-02-17 21:52:33.752753,517
2026-02-17 21:52:33.760752,514
2026-02-17 21:52:33.768723,508
2026-02-17 21:52:33.776725,508
2026-02-17 21:52:33.784708,516
2026-02-17 21:52:33.792629,514
2026-02-17 21:52:33.800758,513
2026-02-17 21:52:33.808700,513
2026-02-17 21:52:33.816721,515
2026-02-17 21:52:33.824720,521
2026-02-17 21:52:33.832715,513
2026-02-17 21:52:33.840697,515
2026-02-17 21:52:33.848682,513
2026-02-17 21:52:33.856726,513
2026-02-17 21:52:33.864678,512
2026-02-17 21:52:33.872658,521
2026-02-17 21:52:33.880694,517
2026-02-17 21:52:33.888703,519
2026-02-17 21:52:33.896717,519
2026-02-17 21:52:33.904691,524
2026-02-17 21:52:33.912671,513
2026-02-17 21:52:33.920657,507
2026-02-17 21:52:33.928693,518
2026-02-17 21:52:33.936666,510
