timestamp,value
2026-02-17 01:47:18.389822,514
2026-02-17 01:47:18.389901,508
2026-02-17 01:47:18.389925,509
2026-02-17 01:47:18.389941,512
2026-02-17 01:47:18.389955,512
2026-02-17 01:47:18.389969,513
2026-02-17 01:47:18.389982,517
2026-02-17 01:47:18.389996,515
2026-02-17 01:47:18.390009,517
2026-02-17 01:47:18.390025,502
2026-02-17 01:47:18.390038,508
2026-02-17 01:47:18.390052,517
2026-02-17 01:47:18.390069,514
2026-02-17 01:47:18.390082,514
2026-02-17 01:47:18.390095,512
2026-02-17 01:47:18.390112,503
2026-02-17 01:47:18.390132,515
2026-02-17 01:47:18.390146,513
2026-02-17 01:47:18.390159,519
2026-02-17 01:47:18.390172,512
2026-02-17 01:47:18.390185,506
2026-02-17 01:47:18.390197,511
2026-02-17 01:47:18.390210,500
2026-02-17 01:47:18.390223,508
2026-02-17 01:47:18.390236,514
2026-02-17 01:47:18.390249,518
2026-02-17 01:47:18.390262,522
2026-02-17 01:47:18.390275,520
2026-02-17 01:47:18.390288,518
2026-02-17 01:47:18.390300,517
2026-02-17 01:47:18.390313,513
2026-02-17 01:47:18.390326,515
2026-02-17 01:47:18.390341,511
2026-02-17 01:47:18.390354,514
2026-02-17 01:47:18.390367,514
2026-02-17 01:47:18.390383,510
2026-02-17 01:47:18.390396,517
2026-02-17 01:47:18.390410,520
2026-02-17 01:47:18.390423,517
2026-02-17 01:47:18.390436,515
2026-02-17 01:47:18.390449,512
2026-02-17 01:47:18.390462,509
2026-02-17 01:47:18.390475,508
2026-02-17 01:47:18.390488,513
2026-02-17 01:47:18.390501,516
2026-02-17 01:47:18.390513,512
2026-02-17 01:47:18.391633,512
2026-02-17 01:47:18.399646,516
2026-02-17 01:47:18.407685,513
2026-02-17 01:47:18.415703,517
2026-02-17 01:47:18.423680,516
2026-02-17 01:47:18.431684,519
2026-02-17 01:47:18.439639,517
2026-02-17 01:47:18.447676,516
2026-02-17 01:47:18.455683,518
2026-02-17 01:47:18.463646,513
2026-02-17 01:47:18.471642,512
2026-02-17 01:47:18.479676,512
2026-02-17 01:47:18.487655,511
2026-02-17 01:47:18.495662,512
2026-02-17 01:47:18.503668,514
2026-02-17 01:47:18.511658,510
2026-02-17 01:47:18.519662,513
2026-02-17 01:47:18.527651,505
2026-02-17 01:47:18.535644,508
2026-02-17 01:47:18.543629,515
2026-02-17 01:47:18.551633,516
