timestamp,value
2026-02-17 22:05:59.694628,517
2026-02-17 22:05:59.694854,512
2026-02-17 22:05:59.694928,513
2026-02-17 22:05:59.694982,515
2026-02-17 22:05:59.695033,511
2026-02-17 22:05:59.695083,515
2026-02-17 22:05:59.695133,516
2026-02-17 22:05:59.695181,508
2026-02-17 22:05:59.695229,516
2026-02-17 22:05:59.695275,518
2026-02-17 22:05:59.695322,516
2026-02-17 22:05:59.695369,515
2026-02-17 22:05:59.695588,513
2026-02-17 22:05:59.695629,516
2026-02-17 22:05:59.695664,504
2026-02-17 22:05:59.695764,520
2026-02-17 22:05:59.695856,521
2026-02-17 22:05:59.695898,521
2026-02-17 22:05:59.695934,517
2026-02-17 22:05:59.695969,515
2026-02-17 22:05:59.696002,515
2026-02-17 22:05:59.696035,513
2026-02-17 22:05:59.696068,507
2026-02-17 22:05:59.696100,515
2026-02-17 22:05:59.696134,519
2026-02-17 22:05:59.696167,518
2026-02-17 22:05:59.696200,516
2026-02-17 22:05:59.696232,511
2026-02-17 22:05:59.696264,516
2026-02-17 22:05:59.696297,515
2026-02-17 22:05:59.696329,515
2026-02-17 22:05:59.696388,508
2026-02-17 22:05:59.696452,511
2026-02-17 22:05:59.696484,509
2026-02-17 22:05:59.696523,511
2026-02-17 22:05:59.696555,513
2026-02-17 22:05:59.696586,509
2026-02-17 22:05:59.696618,505
2026-02-17 22:05:59.696672,504
2026-02-17 22:05:59.696706,505
2026-02-17 22:05:59.696741,508
2026-02-17 22:05:59.696773,510
2026-02-17 22:05:59.696804,507
2026-02-17 22:05:59.696836,515
2026-02-17 22:05:59.696867,515
2026-02-17 22:05:59.696898,517
2026-02-17 22:05:59.696929,517
2026-02-17 22:05:59.699560,515
2026-02-17 22:05:59.707666,515
2026-02-17 22:05:59.715683,515
2026-02-17 22:05:59.723567,514
2026-02-17 22:05:59.731597,513
2026-02-17 22:05:59.739571,519
2026-02-17 22:05:59.747548,506
2026-02-17 22:05:59.755676,503
2026-02-17 22:05:59.763613,507
2026-02-17 22:05:59.771602,497
2026-02-17 22:05:59.779666,504
2026-02-17 22:05:59.787706,508
2026-02-17 22:05:59.795641,510
2026-02-17 22:05:59.803566,511
2026-02-17 22:05:59.811624,507
2026-02-17 22:05:59.819635,509
2026-02-17 22:05:59.827659,497
2026-02-17 22:05:59.835660,508
2026-02-17 22:05:59.843701,510
2026-02-17 22:05:59.851655,510
2026-02-17 22:05:59.859695,512
2026-02-17 22:05:59.867684,509
2026-02-17 22:05:59.875656,516
2026-02-17 22:05:59.883635,516
2026-02-17 22:05:59.891618,514
2026-02-17 22:05:59.899785,518
2026-02-17 22:05:59.907643,524
2026-02-17 22:05:59.915594,518
2026-02-17 22:05:59.923508,520
2026-02-17 22:05:59.931581,522
2026-02-17 22:05:59.939535,516
2026-02-17 22:05:59.947515,514
2026-02-17 22:05:59.955525,508
2026-02-17 22:05:59.963568,507
2026-02-17 22:05:59.971558,515
2026-02-17 22:05:59.979576,516
2026-02-17 22:05:59.987582,507
2026-02-17 22:05:59.995616,507
2026-02-17 22:06:00.003649,507
2026-02-17 22:06:00.011651,509
2026-02-17 22:06:00.019580,502
2026-02-17 22:06:00.027622,512
2026-02-17 22:06:00.035582,515
2026-02-17 22:06:00.043626,508
2026-02-17 22:06:00.051629,519
2026-02-17 22:06:00.059618,519
2026-02-17 22:06:00.067606,508
2026-02-17 22:06:00.075606,510
2026-02-17 22:06:00.083578,517
2026-02-17 22:06:00.091656,522
2026-02-17 22:06:00.099616,525
2026-02-17 22:06:00.107633,521
2026-02-17 22:06:00.115619,519
2026-02-17 22:06:00.123638,520
2026-02-17 22:06:00.131630,521
2026-02-17 22:06:00.139664,520
2026-02-17 22:06:00.147592,515
2026-02-17 22:06:00.155653,506
2026-02-17 22:06:00.163602,501
2026-02-17 22:06:00.171605,503
2026-02-17 22:06:00.179575,503
2026-02-17 22:06:00.187587,501
2026-02-17 22:06:00.195632,488
2026-02-17 22:06:00.203485,485
2026-02-17 22:06:00.211506,483
2026-02-17 22:06:00.219580,477
2026-02-17 22:06:00.227633,486
2026-02-17 22:06:00.235540,480
2026-02-17 22:06:00.243537,482
2026-02-17 22:06:00.251530,479
2026-02-17 22:06:00.259598,490
2026-02-17 22:06:00.267568,490
2026-02-17 22:06:00.275558,487
2026-02-17 22:06:00.283548,501
2026-02-17 22:06:00.291520,507
2026-02-17 22:06:00.299532,510
2026-02-17 22:06:00.307547,511
2026-02-17 22:06:00.315537,514
2026-02-17 22:06:00.323537,515
2026-02-17 22:06:00.331552,524
2026-02-17 22:06:00.339564,520
2026-02-17 22:06:00.347572,527
2026-02-17 22:06:00.355570,521
2026-02-17 22:06:00.363542,523
2026-02-17 22:06:00.371542,516
2026-02-17 22:06:00.379481,519
2026-02-17 22:06:00.387656,526
2026-02-17 22:06:00.395619,520
2026-02-17 22:06:00.403545,512
2026-02-17 22:06:00.411553,524
2026-02-17 22:06:00.419564,520
2026-02-17 22:06:00.427564,524
2026-02-17 22:06:00.435515,512
2026-02-17 22:06:00.443545,520
2026-02-17 22:06:00.451516,519
2026-02-17 22:06:00.459514,512
2026-02-17 22:06:00.467521,521
2026-02-17 22:06:00.475552,516
2026-02-17 22:06:00.483533,517
2026-02-17 22:06:00.491531,521
2026-02-17 22:06:00.499519,514
2026-02-17 22:06:00.507494,517
2026-02-17 22:06:00.515561,512
2026-02-17 22:06:00.523546,514
2026-02-17 22:06:00.531546,505
2026-02-17 22:06:00.539507,515
2026-02-17 22:06:00.547478,516
2026-02-17 22:06:00.555551,514
2026-02-17 22:06:00.563526,517
2026-02-17 22:06:00.571559,520
2026-02-17 22:06:00.579555,515
2026-02-17 22:06:00.587667,519
2026-02-17 22:06:00.595627,505
2026-02-17 22:06:00.603574,519
2026-02-17 22:06:00.611560,517
2026-02-17 22:06:00.619557,515
2026-02-17 22:06:00.627627,515
2026-02-17 22:06:00.635649,510
2026-02-17 22:06:00.643595,516
2026-02-17 22:06:00.651542,515
2026-02-17 22:06:00.659559,513
2026-02-17 22:06:00.667570,506
2026-02-17 22:06:00.675533,506
2026-02-17 22:06:00.683534,506
2026-02-17 22:06:00.691559,512
2026-02-17 22:06:00.699526,518
2026-02-17 22:06:00.707532,518
2026-02-17 22:06:00.715537,511
2026-02-17 22:06:00.723485,519
2026-02-17 22:06:00.731533,504
2026-02-17 22:06:00.739581,515
2026-02-17 22:06:00.747535,517
2026-02-17 22:06:00.755515,512
2026-02-17 22:06:00.763561,515
2026-02-17 22:06:00.771600,509
2026-02-17 22:06:00.779561,510
2026-02-17 22:06:00.787489,509
2026-02-17 22:06:00.795534,512
2026-02-17 22:06:00.803534,513
2026-02-17 22:06:00.811505,514
2026-02-17 22:06:00.819510,511
2026-02-17 22:06:00.827505,510
2026-02-17 22:06:00.835528,504
2026-02-17 22:06:00.843531,510
2026-02-17 22:06:00.851543,509
2026-02-17 22:06:00.859588,513
2026-02-17 22:06:00.867519,516
2026-02-17 22:06:00.875521,507
2026-02-17 22:06:00.883535,506
2026-02-17 22:06:00.891533,514
2026-02-17 22:06:00.899544,516
2026-02-17 22:06:00.907522,517
2026-02-17 22:06:00.915498,508
2026-02-17 22:06:00.923540,509
2026-02-17 22:06:00.931504,515
2026-02-17 22:06:00.939590,512
2026-02-17 22:06:00.947481,509
2026-02-17 22:06:00.955484,507
2026-02-17 22:06:00.963469,500
2026-02-17 22:06:00.971479,481
2026-02-17 22:06:00.979472,497
2026-02-17 22:06:00.987581,486
2026-02-17 22:06:00.995582,473
2026-02-17 22:06:01.003529,489
2026-02-17 22:06:01.011484,478
2026-02-17 22:06:01.019526,492
2026-02-17 22:06:01.027492,494
2026-02-17 22:06:01.035529,499
2026-02-17 22:06:01.043502,505
2026-02-17 22:06:01.051550,508
2026-02-17 22:06:01.059499,518
2026-02-17 22:06:01.067560,520
2026-02-17 22:06:01.075558,515
2026-02-17 22:06:01.083554,522
2026-02-17 22:06:01.091551,517
2026-02-17 22:06:01.099518,507
2026-02-17 22:06:01.107528,526
2026-02-17 22:06:01.115566,534
2026-02-17 22:06:01.123533,530
2026-02-17 22:06:01.131590,530
2026-02-17 22:06:01.139535,524
2026-02-17 22:06:01.147560,513
2026-02-17 22:06:01.155639,516
2026-02-17 22:06:01.163624,527
2026-02-17 22:06:01.171605,529
2026-02-17 22:06:01.179652,533
2026-02-17 22:06:01.187672,523
2026-02-17 22:06:01.195664,517
2026-02-17 22:06:01.203639,509
2026-02-17 22:06:01.211664,517
2026-02-17 22:06:01.219652,525
2026-02-17 22:06:01.227687,528
2026-02-17 22:06:01.235857,524
2026-02-17 22:06:01.243630,526
2026-02-17 22:06:01.251606,522
2026-02-17 22:06:01.259588,525
2026-02-17 22:06:01.267590,527
2026-02-17 22:06:01.275566,516
2026-02-17 22:06:01.283594,529
2026-02-17 22:06:01.291570,526
2026-02-17 22:06:01.299529,529
2026-02-17 22:06:01.307535,527
2026-02-17 22:06:01.315512,525
2026-02-17 22:06:01.323498,518
2026-02-17 22:06:01.331514,524
2026-02-17 22:06:01.339493,522
2026-02-17 22:06:01.347542,530
2026-02-17 22:06:01.355553,524
2026-02-17 22:06:01.363511,523
2026-02-17 22:06:01.371504,512
2026-02-17 22:06:01.379509,515
2026-02-17 22:06:01.387501,510
2026-02-17 22:06:01.395496,514
2026-02-17 22:06:01.403516,513
2026-02-17 22:06:01.411516,519
2026-02-17 22:06:01.419501,519
2026-02-17 22:06:01.427512,518
2026-02-17 22:06:01.435494,510
2026-02-17 22:06:01.443500,518
2026-02-17 22:06:01.451520,518
2026-02-17 22:06:01.459589,524
2026-02-17 22:06:01.467513,516
2026-02-17 22:06:01.475572,521
2026-02-17 22:06:01.483548,525
2026-02-17 22:06:01.491557,516
2026-02-17 22:06:01.499529,511
2026-02-17 22:06:01.507526,514
2026-02-17 22:06:01.515541,520
2026-02-17 22:06:01.523528,525
2026-02-17 22:06:01.531518,521
2026-02-17 22:06:01.539552,515
2026-02-17 22:06:01.547585,516
2026-02-17 22:06:01.555539,516
2026-02-17 22:06:01.563529,511
2026-02-17 22:06:01.571575,511
2026-02-17 22:06:01.579525,516
2026-02-17 22:06:01.587576,514
2026-02-17 22:06:01.595503,507
2026-02-17 22:06:01.603547,520
2026-02-17 22:06:01.611529,515
2026-02-17 22:06:01.619682,518
2026-02-17 22:06:01.627537,515
2026-02-17 22:06:01.635533,517
2026-02-17 22:06:01.643561,519
2026-02-17 22:06:01.651528,513
2026-02-17 22:06:01.659584,519
2026-02-17 22:06:01.667522,519
2026-02-17 22:06:01.675522,513
2026-02-17 22:06:01.683516,516
2026-02-17 22:06:01.691514,516
2026-02-17 22:06:01.699532,515
2026-02-17 22:06:01.707533,515
2026-02-17 22:06:01.715523,513
2026-02-17 22:06:01.723484,514
2026-02-17 22:06:01.731547,512
2026-02-17 22:06:01.739519,521
2026-02-17 22:06:01.747523,522
2026-02-17 22:06:01.755547,517
2026-02-17 22:06:01.763584,515
2026-02-17 22:06:01.771589,519
2026-02-17 22:06:01.779524,514
2026-02-17 22:06:01.787525,516
2026-02-17 22:06:01.795529,508
