timestamp,value
2026-02-14 11:02:19.078865,534
2026-02-14 11:02:19.079157,525
2026-02-14 11:02:19.079281,513
2026-02-14 11:02:19.079381,498
2026-02-14 11:02:19.079492,489
2026-02-14 11:02:19.079583,489
2026-02-14 11:02:19.079686,498
2026-02-14 11:02:19.079773,514
2026-02-14 11:02:19.079861,525
2026-02-14 11:02:19.079949,533
2026-02-14 11:02:19.080037,534
2026-02-14 11:02:19.080126,525
2026-02-14 11:02:19.080213,513
2026-02-14 11:02:19.080300,500
2026-02-14 11:02:19.080388,489
2026-02-14 11:02:19.080474,486
2026-02-14 11:02:19.080563,490
2026-02-14 11:02:19.080649,505
2026-02-14 11:02:19.080736,519
2026-02-14 11:02:19.080822,532
2026-02-14 11:02:19.080925,532
2026-02-14 11:02:19.081043,525
2026-02-14 11:02:19.081126,509
2026-02-14 11:02:19.081159,495
2026-02-14 11:02:19.081192,483
2026-02-14 11:02:19.081229,478
2026-02-14 11:02:19.081262,480
2026-02-14 11:02:19.081294,490
2026-02-14 11:02:19.081326,498
2026-02-14 11:02:19.081358,505
2026-02-14 11:02:19.081390,512
2026-02-14 11:02:19.081422,506
2026-02-14 11:02:19.081454,495
2026-02-14 11:02:19.081488,481
2026-02-14 11:02:19.081521,466
2026-02-14 11:02:19.081553,453
2026-02-14 11:02:19.081586,449
2026-02-14 11:02:19.081618,456
2026-02-14 11:02:19.081650,469
2026-02-14 11:02:19.081682,480
2026-02-14 11:02:19.081724,485
2026-02-14 11:02:19.082013,477
2026-02-14 11:02:19.082205,464
2026-02-14 11:02:19.082249,444
2026-02-14 11:02:19.082445,424
2026-02-14 11:02:19.082562,414
2026-02-14 11:02:19.082607,411
2026-02-14 11:02:19.082645,417
2026-02-14 11:02:19.082683,431
2026-02-14 11:02:19.082723,441
2026-02-14 11:02:19.082760,448
2026-02-14 11:02:19.082808,445
2026-02-14 11:02:19.082867,433
2026-02-14 11:02:19.082903,415
2026-02-14 11:02:19.082940,398
2026-02-14 11:02:19.082977,390
2026-02-14 11:02:19.083013,389
2026-02-14 11:02:19.083049,399
2026-02-14 11:02:19.083085,419
2026-02-14 11:02:19.083144,438
2026-02-14 11:02:19.083180,452
