timestamp,value
2026-02-13 23:09:02.418486,519
2026-02-13 23:09:02.418673,520
2026-02-13 23:09:02.418745,519
2026-02-13 23:09:02.418795,516
2026-02-13 23:09:02.418842,516
2026-02-13 23:09:02.418884,514
2026-02-13 23:09:02.418930,509
2026-02-13 23:09:02.418974,512
2026-02-13 23:09:02.419018,517
2026-02-13 23:09:02.419059,520
2026-02-13 23:09:02.419104,522
2026-02-13 23:09:02.419147,520
2026-02-13 23:09:02.419187,522
2026-02-13 23:09:02.419229,520
2026-02-13 23:09:02.419269,516
2026-02-13 23:09:02.419313,506
2026-02-13 23:09:02.419354,503
2026-02-13 23:09:02.419394,503
2026-02-13 23:09:02.419434,503
2026-02-13 23:09:02.419475,504
2026-02-13 23:09:02.419518,510
2026-02-13 23:09:02.419556,515
2026-02-13 23:09:02.419596,516
2026-02-13 23:09:02.419635,515
2026-02-13 23:09:02.419688,514
2026-02-13 23:09:02.419739,513
2026-02-13 23:09:02.419779,506
2026-02-13 23:09:02.419818,505
2026-02-13 23:09:02.419856,514
2026-02-13 23:09:02.419895,524
2026-02-13 23:09:02.419940,528
2026-02-13 23:09:02.419986,527
2026-02-13 23:09:02.420027,521
2026-02-13 23:09:02.420065,514
2026-02-13 23:09:02.420104,513
2026-02-13 23:09:02.420142,517
2026-02-13 23:09:02.420180,519
2026-02-13 23:09:02.420219,518
2026-02-13 23:09:02.420258,518
2026-02-13 23:09:02.420296,522
2026-02-13 23:09:02.420339,520
2026-02-13 23:09:02.420377,518
2026-02-13 23:09:02.420416,517
2026-02-13 23:09:02.420453,514
2026-02-13 23:09:02.420487,510
2026-02-13 23:09:02.420522,505
2026-02-13 23:09:02.420556,499
2026-02-13 23:09:02.420590,494
2026-02-13 23:09:02.420625,494
2026-02-13 23:09:02.420659,496
2026-02-13 23:09:02.420693,500
2026-02-13 23:09:02.420730,512
2026-02-13 23:09:02.420767,522
2026-02-13 23:09:02.420802,518
2026-02-13 23:09:02.420837,514
2026-02-13 23:09:02.420871,508
2026-02-13 23:09:02.420906,514
2026-02-13 23:09:02.420940,512
2026-02-13 23:09:02.420974,514
2026-02-13 23:09:02.421009,517
2026-02-13 23:09:02.421043,521
2026-02-13 23:09:02.421077,522
2026-02-13 23:09:02.421111,517
2026-02-13 23:09:02.421145,513
2026-02-13 23:09:02.421180,511
2026-02-13 23:09:02.421224,509
2026-02-13 23:09:02.421260,514
2026-02-13 23:09:02.421294,518
2026-02-13 23:09:02.421329,523
2026-02-13 23:09:02.421365,519
2026-02-13 23:09:02.421401,513
2026-02-13 23:09:02.421435,511
2026-02-13 23:09:02.421470,514
2026-02-13 23:09:02.421506,520
2026-02-13 23:09:02.421542,523
2026-02-13 23:09:02.421577,525
2026-02-13 23:09:02.421748,525
2026-02-13 23:09:02.421854,528
2026-02-13 23:09:02.421902,533
2026-02-13 23:09:02.421943,539
2026-02-13 23:09:02.421980,544
2026-02-13 23:09:02.422016,548
2026-02-13 23:09:02.422051,553
2026-02-13 23:09:02.422087,555
2026-02-13 23:09:02.422123,543
2026-02-13 23:09:02.422158,532
2026-02-13 23:09:02.422193,524
2026-02-13 23:09:02.422340,514
2026-02-13 23:09:02.422456,506
2026-02-13 23:09:02.422508,510
2026-02-13 23:09:02.422537,512
2026-02-13 23:09:02.422563,514
2026-02-13 23:09:02.422590,518
2026-02-13 23:09:02.422617,521
2026-02-13 23:09:02.422643,520
2026-02-13 23:09:02.422668,518
2026-02-13 23:09:02.422694,517
2026-02-13 23:09:02.422719,513
2026-02-13 23:09:02.422744,508
2026-02-13 23:09:02.422769,513
2026-02-13 23:09:02.422801,514
2026-02-13 23:09:02.422835,511
2026-02-13 23:09:02.422862,513
2026-02-13 23:09:02.422896,521
2026-02-13 23:09:02.422923,519
2026-02-13 23:09:02.422952,514
2026-02-13 23:09:02.422977,513
2026-02-13 23:09:02.423002,514
2026-02-13 23:09:02.423028,517
2026-02-13 23:09:02.423053,511
2026-02-13 23:09:02.423078,507
2026-02-13 23:09:02.423103,506
2026-02-13 23:09:02.423128,504
2026-02-13 23:09:02.423152,507
2026-02-13 23:09:02.423177,508
2026-02-13 23:09:02.423202,506
2026-02-13 23:09:02.423227,499
2026-02-13 23:09:02.423252,498
2026-02-13 23:09:02.423294,508
2026-02-13 23:09:02.423333,518
2026-02-13 23:09:02.423359,520
2026-02-13 23:09:02.423384,520
2026-02-13 23:09:02.423409,519
2026-02-13 23:09:02.423434,516
2026-02-13 23:09:02.423459,513
2026-02-13 23:09:02.423504,514
2026-02-13 23:09:02.423529,514
2026-02-13 23:09:02.423554,514
2026-02-13 23:09:02.423581,521
2026-02-13 23:09:02.423613,524
2026-02-13 23:09:02.423676,528
2026-02-13 23:09:02.423705,530
2026-02-13 23:09:02.423730,525
2026-02-13 23:09:02.423756,517
2026-02-13 23:09:02.423781,516
2026-02-13 23:09:02.423806,516
2026-02-13 23:09:02.423831,513
2026-02-13 23:09:02.423856,507
2026-02-13 23:09:02.423881,499
2026-02-13 23:09:02.423907,497
2026-02-13 23:09:02.423932,498
2026-02-13 23:09:02.423957,503
2026-02-13 23:09:02.424102,507
